label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min,orb_gry1,orb_gry2,orb_gry3,orb_gry4,orb_gry5,orb_gry6,orb_gry7,orb_gry8,orb_gry9,orb_gry10,orb_gry11,orb_gry12,orb_gry13,orb_gry14,orb_gry15,orb_gry16,orb_gry17,orb_gry18,orb_gry19,orb_gry20,orb_b1,orb_b2,orb_b3,orb_b4,orb_b5,orb_b6,orb_b7,orb_b8,orb_b9,orb_b10,orb_b11,orb_b12,orb_b13,orb_b14,orb_b15,orb_b16,orb_b17,orb_b18,orb_b19,orb_b20,orb_g1,orb_g2,orb_g3,orb_g4,orb_g5,orb_g6,orb_g7,orb_g8,orb_g9,orb_g10,orb_g11,orb_g12,orb_g13,orb_g14,orb_g15,orb_g16,orb_g17,orb_g18,orb_g19,orb_g20,orb_r1,orb_r2,orb_r3,orb_r4,orb_r5,orb_r6,orb_r7,orb_r8,orb_r9,orb_r10,orb_r11,orb_r12,orb_r13,orb_r14,orb_r15,orb_r16,orb_r17,orb_r18,orb_r19,orb_r20,orb_l1,orb_l2,orb_l3,orb_l4,orb_l5,orb_l6,orb_l7,orb_l8,orb_l9,orb_l10,orb_l11,orb_l12,orb_l13,orb_l14,orb_l15,orb_l16,orb_l17,orb_l18,orb_l19,orb_l20,orb_a1,orb_a2,orb_a3,orb_a4,orb_a5,orb_a6,orb_a7,orb_a8,orb_a9,orb_a10,orb_a11,orb_a12,orb_a13,orb_a14,orb_a15,orb_a16,orb_a17,orb_a18,orb_a19,orb_a20,orb_bl1,orb_bl2,orb_bl3,orb_bl4,orb_bl5,orb_bl6,orb_bl7,orb_bl8,orb_bl9,orb_bl10,orb_bl11,orb_bl12,orb_bl13,orb_bl14,orb_bl15,orb_bl16,orb_bl17,orb_bl18,orb_bl19,orb_bl20,orb_h1,orb_h2,orb_h3,orb_h4,orb_h5,orb_h6,orb_h7,orb_h8,orb_h9,orb_h10,orb_h11,orb_h12,orb_h13,orb_h14,orb_h15,orb_h16,orb_h17,orb_h18,orb_h19,orb_h20,orb_s1,orb_s2,orb_s3,orb_s4,orb_s5,orb_s6,orb_s7,orb_s8,orb_s9,orb_s10,orb_s11,orb_s12,orb_s13,orb_s14,orb_s15,orb_s16,orb_s17,orb_s18,orb_s19,orb_s20,orb_v1,orb_v2,orb_v3,orb_v4,orb_v5,orb_v6,orb_v7,orb_v8,orb_v9,orb_v10,orb_v11,orb_v12,orb_v13,orb_v14,orb_v15,orb_v16,orb_v17,orb_v18,orb_v19,orb_v20
1,71.59094594,28.45718979,86.97492472,57.83042727,45.2824194,172.8185872,86.97535115,85.4235475,106.2554173,157.531814,14.6643869,12.17731973,15.67479907,15.15582647,2.441529489,24.59993023,15.67456985,16.11818818,2.477453425,5.092065584,31,1,43,17,20,23,43,38,96,133,39,7,5,3,7,10,25,24,11,2,15,4,12,2,18,19,8,9,0,10,16,100,9,7,6,17,6,51,10,5,2,8,8,13,43,15,5,6,4,21,10,23,45,43,5,3,4,26,1,7,21,14,144,17,4,5,6,3,6,2,10,7,45,2,6,8,17,4,126,7,5,56,5,9,6,36,9,8,9,6,7,0,21,42,47,5,14,15,3,5,141,4,4,1,33,10,7,4,13,19,0,20,69,46,10,6,7,5,3,3,0,0,0,0,11,0,15,32,27,9,5,12,2,13,8,15,62,46,6,0,17,0,0,0,49,0,30,0,22,15,1,10,0,12,9,8,0,0,14,5,2,0,5,0,8,7,0,0,12,1,7,21,45,30,10,20,15,11,22,18,12,22,94,12,39,15,4,19,10,58,12,9,87,11,44,3,7,3,44,30,22,8,9,5,2,87,2,1,3,0
0,91.04227094,39.91995771,105.720852,81.78401918,41.04666398,162.8353372,105.7211261,105.6894492,107.8324738,161.0951009,18.83367862,17.29303708,18.80648787,20.57675665,2.224122079,30.77225015,18.80651008,19.85914301,2.539053321,4.467830272,20,1,24,12,25,5,24,18,98,128,14,14,11,9,18,13,6,17,20,7,9,15,17,13,11,16,22,22,6,11,7,22,28,30,12,16,20,12,16,10,12,22,14,19,12,27,35,23,14,10,2,9,19,41,16,11,4,1,18,3,23,18,35,2,22,17,15,14,12,5,2,15,7,29,35,12,0,29,20,20,19,26,12,16,32,8,13,11,29,22,17,25,29,18,12,29,4,10,13,25,45,6,14,6,2,20,17,18,9,0,4,11,19,21,4,1,1,4,0,0,0,0,0,3,0,0,2,6,6,1,5,0,3,1,2,9,13,18,1,0,7,0,0,4,23,0,16,0,8,9,0,0,0,4,0,0,0,0,3,1,0,0,3,0,2,1,0,0,3,0,24,35,21,5,20,39,25,19,24,24,23,25,17,12,24,36,12,42,32,41,7,11,20,15,39,12,14,14,16,0,20,17,9,22,18,21,8,9,8,7
0,70.12565471,38.81256267,81.29169304,60.17368483,45.21737352,135.2806798,81.39540538,81.15304768,111.491544,150.1162716,16.99330407,14.5180244,17.60370181,18.31982669,3.854792837,27.24031584,17.97342853,18.5932064,3.329728039,5.406228751,26,1,35,15,16,37,35,29,99,135,20,15,4,6,13,8,22,14,16,12,14,20,15,9,17,17,13,17,10,20,47,35,4,24,7,35,19,24,3,16,31,10,9,9,32,25,7,11,9,50,29,21,22,20,11,11,12,19,6,8,24,21,65,61,12,11,18,10,16,11,30,19,32,4,4,11,70,21,24,27,12,30,10,27,13,27,20,12,15,7,16,8,18,31,24,16,26,29,13,15,43,22,6,5,22,14,10,6,18,84,12,33,34,28,11,6,10,17,29,0,6,0,4,5,8,2,20,20,18,3,13,8,6,18,9,13,41,67,5,3,18,6,4,1,37,3,10,0,11,8,0,4,3,0,7,7,1,0,5,1,0,2,1,0,1,4,0,0,10,4,28,16,20,21,25,48,23,16,20,16,27,15,77,36,16,22,20,23,18,13,28,21,60,32,17,14,15,15,20,52,22,3,10,12,7,30,9,4,19,22
1,61.29988216,39.21573902,69.6950009,53.25182519,46.58297256,116.4413569,69.69541076,69.52990112,115.0271601,144.2293978,20.50279652,17.92838311,21.31221935,20.58175344,3.536126183,28.9257764,21.31325979,23.16517209,2.890695848,4.198086126,15,2,20,9,23,10,20,14,103,127,8,23,11,11,15,9,22,22,28,16,22,23,19,18,10,15,13,19,9,29,13,23,25,9,19,9,34,2,22,16,11,40,20,18,7,19,32,27,20,5,12,3,8,7,14,35,8,13,19,4,42,10,24,19,38,18,31,14,38,8,4,26,14,21,20,6,17,41,24,24,23,3,19,19,23,4,9,9,11,24,19,8,48,11,8,37,11,1,28,27,13,14,13,8,13,47,23,32,31,8,0,2,20,17,11,0,2,1,0,0,0,0,0,0,1,0,0,12,8,0,1,5,0,10,2,5,9,4,4,0,6,0,0,0,20,0,15,0,6,5,2,1,0,0,2,0,0,2,1,0,0,1,1,0,2,0,4,7,4,0,50,28,21,4,27,37,20,31,13,17,26,11,2,14,32,51,8,27,50,31,1,22,21,28,9,37,24,12,9,8,37,18,48,5,29,5,17,10,8,17
1,87.8852652,37.71228001,104.5200735,74.34004849,43.82914458,163.8492847,104.5464528,103.4808322,105.0981805,161.0802675,13.60086886,12.16917647,13.779213,15.64709295,2.852052689,21.56042598,13.88041019,14.28149973,2.481559266,4.979496427,19,1,23,17,22,35,23,16,97,137,23,6,7,3,3,13,21,23,11,9,11,34,7,16,17,18,6,13,17,20,35,46,17,23,14,35,7,71,9,12,9,20,6,14,15,15,13,9,10,44,6,11,35,44,9,15,6,3,8,10,19,32,146,4,7,5,11,6,11,17,6,22,38,21,11,26,41,23,93,7,4,43,14,17,8,28,11,19,1,7,18,16,14,50,32,16,10,6,12,10,141,8,2,8,6,11,7,7,17,25,2,12,83,52,5,7,11,20,14,4,0,3,6,2,3,1,22,16,27,6,2,10,10,11,20,6,59,60,11,1,14,5,1,3,58,0,25,0,22,18,0,7,3,8,8,4,0,0,8,12,0,0,6,0,12,7,0,0,8,0,23,16,21,15,26,45,16,18,20,21,14,16,98,17,14,22,10,28,19,32,7,8,104,6,47,9,7,5,22,15,12,7,11,15,16,77,20,5,8,7
1,81.24774985,37.61355354,96.37851033,68.20957102,44.53125058,157.2386188,96.46655051,95.45673928,106.7671394,157.4296443,18.71201295,16.70483161,19.08313423,21.13184304,3.860953608,27.89853678,19.30200378,19.98218292,4.363341038,6.467916778,7,1,10,1,21,36,10,6,95,130,11,11,17,15,29,15,26,21,12,19,34,19,23,18,11,5,4,11,15,13,5,21,10,22,21,11,21,23,11,27,25,21,17,27,14,10,16,21,14,11,4,34,23,32,21,19,15,7,9,22,36,32,31,7,13,19,11,9,16,19,18,18,12,14,21,36,7,31,23,18,19,29,28,27,15,16,14,19,17,2,11,30,27,27,25,15,9,36,26,7,44,7,6,19,12,14,34,10,16,6,25,15,14,15,10,22,6,1,5,6,6,3,1,16,7,5,8,16,16,13,6,9,17,16,18,34,9,12,15,4,25,7,6,11,27,22,12,1,17,12,0,1,7,2,3,3,4,5,6,1,5,2,8,0,1,8,0,1,4,8,18,18,26,34,24,29,29,12,32,22,16,24,25,12,18,21,44,23,26,47,35,10,25,12,35,17,11,14,13,4,31,10,14,22,18,46,16,11,9,26
1,93.39567551,39.55444849,109.2849979,82.72421412,41.69462766,164.0527389,109.3112841,108.9373281,106.3584579,162.6357829,13.99245569,13.23753866,13.87555621,16.32064786,2.648013569,25.12027875,13.97881352,14.46876326,2.146987705,4.941226483,39,1,48,27,18,43,48,46,97,140,4,5,11,8,12,17,15,14,6,1,6,10,5,17,7,23,9,10,15,9,21,29,8,21,8,22,11,47,11,29,29,8,8,6,21,9,15,18,13,31,15,28,53,22,3,7,11,11,9,29,7,41,65,21,11,4,14,4,6,5,19,13,25,14,10,18,45,9,45,5,11,52,11,5,14,40,5,25,28,16,8,23,11,28,56,6,18,17,5,19,75,5,3,16,14,9,4,7,5,40,5,20,25,44,13,10,11,5,25,20,2,1,1,9,4,6,13,27,19,4,4,8,42,8,11,16,23,33,12,0,29,2,2,5,27,0,21,3,26,13,0,4,10,8,2,7,6,1,10,3,1,0,9,1,5,10,0,0,10,1,21,16,19,59,18,47,15,11,15,25,15,26,65,26,14,22,10,23,21,22,18,10,44,3,25,7,11,17,53,37,8,5,15,23,13,60,8,2,4,2
0,83.4849016,40.8290651,97.37270495,72.52832506,43.49811202,150.8099365,97.39185519,97.00971037,108.3556158,156.6720818,20.22149673,15.58875759,20.91910533,21.81764505,3.065703065,25.14039993,20.9734825,22.02927607,2.978669453,5.42823528,12,1,14,7,18,38,14,9,99,130,16,9,24,66,20,21,5,12,18,19,55,4,4,9,14,6,13,18,21,14,9,25,7,10,8,22,18,51,11,60,17,5,14,10,23,14,10,13,6,39,44,39,24,57,10,7,15,23,12,27,8,43,26,20,15,7,11,13,12,12,46,8,42,5,14,56,34,9,18,15,6,15,12,10,11,32,20,48,18,18,9,55,10,40,40,24,14,44,3,13,23,40,5,31,21,8,12,10,12,20,41,22,14,17,13,11,20,12,3,31,2,3,0,17,13,37,27,11,5,7,15,7,63,14,23,24,21,8,33,1,16,4,19,17,1,22,8,0,29,13,0,5,8,6,5,9,0,0,14,4,15,0,10,1,10,7,0,2,6,18,17,13,25,66,20,28,19,17,42,11,16,26,28,26,9,21,52,11,17,18,44,31,15,11,41,3,6,11,30,25,6,7,14,44,18,36,9,24,42,9
0,68.87919412,39.78247007,79.38466783,59.3651257,45.36420862,130.0736263,79.40777748,79.41086005,112.331712,148.7174746,16.37046482,15.47872098,16.88569018,17.10469872,3.31047696,31.50119792,16.9760224,17.9933519,3.427881701,4.971920174,20,1,28,12,19,16,28,21,99,119,26,18,7,28,8,11,18,19,13,7,7,12,13,11,25,40,32,18,12,23,14,17,26,39,12,36,26,10,14,13,12,8,17,26,17,27,23,16,9,32,36,7,11,6,24,20,10,14,10,28,43,9,28,37,17,15,29,18,27,14,9,18,18,10,16,9,49,20,19,29,27,13,25,21,19,26,26,3,13,23,16,6,49,2,18,20,10,7,15,36,26,46,13,25,20,23,17,22,12,40,2,6,26,29,7,3,2,5,19,8,5,3,7,3,4,7,13,8,5,1,8,1,22,4,16,13,18,13,17,11,17,2,6,6,25,0,11,0,11,7,3,6,2,3,1,3,1,7,5,5,4,6,1,6,0,1,2,1,5,0,38,34,39,24,40,17,8,24,31,10,25,23,54,28,18,22,8,11,29,17,11,24,35,20,5,18,39,21,19,20,34,16,30,7,22,14,18,12,27,13
0,76.89998938,29.76906616,92.76875863,63.73240217,44.07396477,175.621823,92.76910763,91.33415019,105.9021744,159.5500584,17.52671158,13.15684376,19.3421584,16.99126803,2.197468789,24.94847085,19.34298823,19.65952086,2.872715985,5.372537393,30,1,41,21,24,36,41,36,95,137,13,5,10,14,16,5,10,9,13,8,32,3,6,13,12,11,9,9,5,9,3,10,14,12,4,12,16,17,8,26,6,8,8,6,12,14,28,12,13,5,9,11,25,46,13,15,4,4,8,10,8,22,36,11,8,10,12,16,6,13,4,12,7,10,19,20,10,9,24,12,9,43,4,18,9,22,16,24,13,12,14,35,9,19,22,6,7,8,20,11,45,15,12,13,7,9,16,8,12,5,0,6,11,13,21,1,7,5,3,3,0,0,0,0,25,0,1,15,12,24,2,5,3,27,9,9,16,3,35,0,28,0,0,2,7,0,6,0,34,17,0,3,0,1,2,4,0,0,5,5,0,0,3,0,1,12,0,0,9,0,17,27,29,54,13,23,26,18,29,24,12,21,32,17,29,20,12,27,22,22,2,11,16,13,49,12,11,17,15,4,4,24,6,16,7,49,6,5,6,15
0,71.56116157,26.95740817,84.17536339,63.88449877,40.63675045,175.8080118,84.36735162,83.88772182,110.1985299,157.7687682,17.97000451,13.9497522,18.911109,19.45554523,3.331743875,24.86282637,19.32741121,19.9731864,3.826811288,5.880109665,17,1,21,13,13,33,21,15,98,135,4,9,18,12,12,7,11,5,8,14,45,7,9,6,8,4,3,5,10,16,17,75,1,10,10,51,3,68,8,16,5,3,6,7,37,3,0,3,3,41,13,54,61,35,4,9,1,21,1,24,0,16,124,7,1,0,3,15,1,3,45,3,42,3,9,26,12,7,77,1,2,69,0,6,9,59,11,10,0,4,2,15,0,33,71,3,7,51,7,9,112,7,4,5,34,3,2,5,1,32,11,28,34,42,22,11,8,23,30,13,9,0,0,3,7,15,15,37,23,32,20,10,17,18,26,20,19,78,28,0,41,1,6,9,20,2,13,0,26,25,0,22,4,5,12,12,0,0,9,9,6,2,8,0,10,12,0,0,12,6,18,5,14,55,12,19,11,17,21,28,6,58,110,21,6,25,14,15,14,21,50,4,79,1,37,9,3,11,64,25,1,6,3,9,0,84,2,7,5,1
0,76.37871719,36.60499717,88.92676658,66.97036721,42.70154216,153.5363608,89.03374632,88.78801698,109.9770927,155.1083346,18.90106257,16.64874549,19.40508628,19.95328818,3.470698774,25.7211009,19.72424875,20.41757769,3.155838668,4.642299465,5,1,7,4,9,1,7,3,100,124,10,28,28,24,25,27,9,26,14,42,24,7,14,6,29,40,14,17,23,17,20,58,25,34,11,20,27,37,9,12,7,28,10,16,34,15,7,21,13,42,21,28,15,33,25,22,22,19,9,20,25,18,84,13,6,10,18,26,23,18,37,24,42,3,11,18,38,25,34,5,19,46,14,21,23,29,29,6,10,11,27,9,15,30,40,3,24,41,22,10,68,23,12,18,22,22,16,22,16,19,50,15,25,47,8,10,9,14,28,11,18,3,6,5,8,9,22,22,23,3,19,15,19,4,14,27,29,69,14,4,23,8,20,17,10,27,11,7,14,17,9,15,15,11,9,3,6,16,6,11,4,11,3,7,13,6,4,0,12,20,13,29,20,47,25,12,26,12,49,22,19,25,39,19,26,19,42,11,15,30,43,17,42,13,30,29,18,16,28,22,12,12,24,7,7,59,11,14,18,31
1,60.57892512,38.45091364,68.61858514,53.23401084,45.5512966,117.485788,68.64508449,68.72553371,115.5237793,144.2378767,17.95889543,17.07159897,18.16611315,18.73595461,4.151596601,32.51388559,18.27807883,19.96516507,2.939363964,3.935440445,18,1,25,10,15,15,25,18,97,120,21,24,14,22,13,11,10,22,25,7,21,17,13,24,14,15,17,8,30,22,73,23,6,14,22,10,14,32,13,43,20,23,5,13,8,12,25,18,28,45,22,9,15,19,9,17,22,47,16,24,16,62,31,80,10,3,13,14,23,8,15,12,47,12,11,14,119,26,23,14,9,8,10,3,36,16,9,39,17,8,18,45,18,19,21,13,51,14,17,13,15,14,10,6,28,18,2,18,10,118,11,5,25,40,23,9,18,14,11,15,0,9,13,8,44,16,15,20,16,7,10,17,27,12,32,19,40,28,11,2,22,16,1,4,38,2,18,0,31,13,14,5,5,14,7,3,4,0,2,10,6,1,2,6,6,6,8,12,12,1,32,23,30,60,20,21,18,12,19,12,21,15,62,20,25,23,4,27,18,38,24,11,56,22,25,21,7,11,23,80,12,11,27,38,10,9,24,9,30,8
1,65.00185962,42.88013951,72.92558105,57.88262581,45.31315904,109.2391692,72.92639846,73.59323997,115.7711779,144.0567219,17.45321032,16.46941678,17.91566454,17.60476365,3.312123979,28.36604748,17.91655038,19.44089115,2.47900012,3.796663366,18,2,24,11,21,8,24,17,99,126,9,19,14,9,10,7,20,24,18,10,19,23,17,30,14,10,14,6,13,42,11,9,10,49,36,6,15,7,12,15,16,28,15,36,6,19,45,22,22,7,5,6,3,11,1,51,11,11,27,3,43,14,24,7,15,18,21,9,37,12,4,18,14,32,30,7,19,49,13,23,23,4,28,12,17,5,10,17,11,7,25,16,36,13,3,32,7,5,51,8,7,16,8,7,12,44,22,15,19,13,1,0,15,14,8,3,4,10,1,14,0,0,0,1,8,1,0,9,8,1,6,1,0,12,8,2,20,6,2,0,5,0,2,11,3,0,3,0,13,22,7,2,0,1,3,5,0,0,1,4,6,1,0,8,2,2,5,3,0,0,27,15,42,25,22,28,20,23,27,37,14,25,8,35,34,45,9,26,13,25,5,12,19,13,12,56,13,11,4,10,37,22,35,13,27,8,13,5,5,9
1,69.64831183,39.42575602,81.06123339,58.79310064,46.57047472,133.6391136,81.10054259,80.68104952,111.1849081,149.4403436,17.1677111,14.80726065,18.21035279,17.6803667,3.722157029,32.67210588,18.32879431,19.4530246,3.72901379,6.050809701,9,1,14,3,14,12,14,8,98,126,29,28,4,10,11,8,23,24,21,10,4,19,11,17,23,37,15,18,11,22,4,14,40,22,18,28,27,5,39,19,12,38,14,18,7,26,31,18,13,6,14,10,9,13,21,12,10,9,26,14,42,10,24,8,30,13,34,25,34,11,10,19,3,7,31,12,5,26,15,13,29,25,30,24,34,4,30,13,14,17,32,4,25,18,11,28,6,11,18,28,34,25,22,9,15,26,14,25,30,3,8,10,24,31,10,0,3,2,5,8,0,0,0,0,1,0,2,12,12,4,12,11,2,9,7,2,20,9,7,0,20,0,11,1,21,0,12,1,17,13,6,1,1,4,7,0,3,6,7,1,1,0,1,1,1,3,3,1,4,1,37,23,45,12,22,14,23,28,28,12,21,16,11,22,20,24,12,24,56,50,9,20,10,16,14,18,31,13,2,1,32,27,30,8,28,30,23,11,32,14
1,83.18199121,42.2734873,99.24344326,67.27326429,47.1559043,146.4892411,99.25599921,98.00033192,105.4130756,156.1507025,12.22152579,10.95386388,13.4129115,12.47027297,2.561064249,22.35383658,13.4653698,13.50653191,2.975476221,5.373095578,40,3,51,27,19,25,51,47,96,136,11,5,1,24,9,6,10,14,10,4,23,8,7,6,5,7,5,7,6,6,67,18,10,5,8,30,8,62,2,34,13,3,3,6,29,5,3,5,4,46,44,24,54,38,12,0,11,35,0,37,2,32,71,21,1,0,4,3,6,0,24,3,60,0,1,8,132,3,50,1,4,9,2,3,9,45,16,11,11,5,0,20,6,41,86,0,22,30,0,8,45,30,1,9,26,6,0,4,2,69,11,19,13,12,43,10,17,34,23,9,2,0,0,9,23,14,16,22,11,32,27,6,15,29,38,19,3,7,56,0,44,1,4,13,16,3,10,0,22,24,1,17,5,4,10,5,3,2,7,15,8,0,3,0,16,4,0,0,15,4,20,5,14,80,24,13,18,25,25,9,18,25,44,21,6,15,22,6,28,15,35,6,68,4,46,1,5,6,69,51,2,1,9,12,0,33,3,3,45,1
0,76.04195266,32.72433191,88.39577066,68.35234785,40.59578818,163.3955467,88.50565178,88.50865049,110.4947279,157.0239118,16.0872304,13.14007419,17.55466635,15.78974315,3.045668786,23.59846829,17.75887323,18.33250692,3.936702713,4.6672403,6,1,7,4,11,18,7,5,99,128,1,10,100,41,18,6,2,6,2,68,51,1,29,10,4,13,7,31,36,4,21,40,16,12,5,38,9,60,12,16,6,17,10,6,38,10,10,14,10,45,48,47,27,20,10,22,33,42,18,35,17,50,16,13,10,9,7,18,14,18,61,13,59,17,22,14,24,19,9,9,6,29,13,9,24,46,43,31,22,9,5,45,16,15,41,15,30,51,23,12,32,46,15,12,44,7,12,32,11,16,37,28,21,28,15,15,6,5,40,25,3,5,7,27,4,19,27,32,18,5,23,3,27,7,16,56,17,41,6,10,12,5,21,23,42,15,26,3,30,14,4,13,9,6,6,3,2,6,2,4,18,0,2,3,3,7,2,0,9,11,20,13,17,36,25,17,24,38,25,9,6,37,57,20,12,13,57,11,22,41,63,25,19,13,38,12,5,14,36,24,16,24,21,38,15,24,10,32,45,1
0,68.48064059,42.0670445,78.34763111,59.20476248,46.52604741,118.6581737,78.34939967,78.40668837,113.2387728,146.8420527,19.01786427,15.16886079,20.75444873,18.55008071,3.277405311,30.01788935,20.75421873,21.77930476,3.799358337,6.522700794,7,1,7,6,15,18,7,5,97,126,27,8,7,8,13,28,30,13,23,7,14,30,5,2,13,25,5,10,5,22,30,20,10,47,12,22,21,12,8,19,11,20,17,17,14,16,16,11,14,11,7,10,23,20,8,11,10,8,5,4,49,10,55,19,13,21,13,6,15,24,8,24,14,2,11,10,24,16,31,21,17,26,39,8,8,14,22,24,3,11,37,11,47,18,25,7,10,6,5,20,34,19,7,4,10,13,34,6,12,21,3,8,6,6,7,0,7,17,0,1,0,1,0,4,37,1,3,3,5,51,2,4,13,23,16,0,1,1,50,0,28,0,0,1,13,3,3,0,16,9,5,4,6,5,2,0,1,3,9,6,1,6,7,3,6,4,1,0,4,5,37,21,38,20,53,13,22,30,30,26,20,12,3,42,28,21,9,10,33,32,7,11,43,21,19,5,14,8,23,13,43,8,11,7,18,25,22,1,7,27
1,75.93124599,44.9021876,86.25074817,67.52306249,43.85498658,126.9024891,86.275497,86.87368477,112.7477318,149.5641403,19.6681937,18.77590889,19.81429594,20.93494932,3.215766522,34.26006568,19.89431837,21.49863162,3.362633229,5.321824767,16,1,21,9,19,8,21,14,102,123,21,18,3,9,17,16,20,18,40,5,10,62,16,14,13,17,25,14,10,28,15,11,22,67,13,26,32,9,30,10,24,19,17,12,10,24,27,26,24,10,11,7,7,14,18,20,13,23,19,8,94,14,8,19,30,34,23,15,12,17,5,18,10,24,33,14,10,24,8,58,17,3,46,27,24,7,16,14,31,22,13,14,81,11,8,21,28,4,21,24,3,30,23,12,17,21,35,25,26,5,0,3,15,9,9,7,9,11,0,6,3,11,3,3,23,5,6,2,1,14,6,12,5,17,13,3,23,11,11,2,19,10,5,5,11,0,6,2,22,16,3,2,5,4,1,8,3,4,8,5,1,4,3,4,3,3,3,0,3,0,36,20,16,28,34,39,32,26,21,25,9,12,10,16,29,25,13,27,21,61,5,18,7,36,16,18,22,24,8,20,78,17,16,6,36,7,18,10,23,20
0,68.85426676,30.58875164,81.27657103,59.12613195,43.48139159,160.5166385,81.28183566,80.57025074,110.086261,154.2890177,16.96227404,12.67062755,18.80872537,16.40330643,3.230209451,28.10833126,18.81834017,19.83505464,3.488054951,6.10883658,5,1,6,2,9,3,6,3,99,116,8,11,45,57,25,20,22,7,28,43,32,15,16,18,16,14,21,33,37,16,4,3,25,29,23,11,39,13,42,13,11,15,21,27,12,32,36,41,34,5,38,17,13,22,28,21,23,17,27,33,35,25,6,6,39,43,12,49,15,24,40,14,27,23,48,19,6,30,5,33,17,15,17,34,26,30,13,16,34,29,21,26,26,10,25,38,20,24,22,41,10,38,44,32,19,16,35,33,15,5,32,21,20,25,26,13,7,9,11,10,7,6,6,31,4,17,18,17,13,20,20,12,45,8,12,15,20,15,11,8,14,16,10,24,27,16,16,4,40,12,31,4,22,15,3,6,5,10,10,8,10,6,4,19,3,8,7,19,8,18,19,29,32,37,19,14,28,15,45,22,19,27,26,10,15,30,37,22,18,36,38,19,2,24,25,28,13,72,28,6,25,30,18,20,37,12,14,22,35,25
1,94.52583011,43.69233525,110.6729931,82.17849351,43.01952129,155.0760458,110.683282,110.1201271,105.8133856,161.1690039,12.53242937,11.59692209,12.54445094,14.68352347,2.615556954,21.62066406,12.56483667,13.00753751,2.257457579,4.801775837,45,1,58,31,20,33,58,55,97,139,22,7,9,4,4,3,19,17,10,5,12,14,6,7,9,14,4,2,23,20,48,33,12,22,21,12,5,34,16,58,33,8,12,9,32,12,3,9,4,11,10,21,55,29,5,8,5,8,8,13,5,36,108,17,4,4,5,11,18,6,14,7,12,9,5,32,49,27,78,10,8,42,5,12,3,40,9,31,7,6,9,28,8,30,58,9,9,21,4,4,97,6,4,23,7,18,1,6,2,33,4,30,22,45,11,8,13,17,8,5,0,0,0,13,8,5,14,13,20,8,2,5,19,29,42,6,6,0,67,0,51,0,5,15,11,5,8,0,14,10,0,5,0,8,10,3,0,0,11,5,10,0,5,0,4,4,0,0,17,4,20,34,23,80,18,11,22,13,25,20,12,24,18,25,11,22,14,23,33,34,19,4,91,8,32,9,4,13,49,10,7,5,21,27,3,55,6,9,3,3
0,57.62354173,37.5550017,64.71588795,51.35247072,45.44145283,109.4506676,64.71895953,64.91291934,116.8220592,142.8128737,16.08011963,13.92943656,16.59807516,16.50406407,3.767771857,25.27470753,16.60638152,18.22025641,2.089081222,3.975062205,15,5,17,12,11,12,17,11,107,128,21,2,16,28,6,4,26,7,14,9,36,17,10,18,21,13,12,9,8,3,21,48,2,16,7,15,14,12,9,13,5,9,13,5,39,11,13,7,13,18,15,16,36,13,4,9,8,20,11,13,23,31,74,23,16,16,9,5,4,1,5,3,26,20,11,7,41,5,68,11,4,23,9,10,7,37,17,25,10,6,3,17,18,31,58,32,11,16,15,3,39,18,6,2,13,9,10,3,14,44,0,16,13,34,19,4,3,11,7,8,0,0,0,3,19,5,7,11,10,27,4,8,5,25,12,4,10,6,41,0,24,0,5,6,22,0,12,0,24,14,1,7,3,4,5,0,0,1,1,6,1,0,2,1,4,7,1,0,6,0,20,16,38,41,29,17,19,27,24,15,26,22,30,26,21,22,13,23,36,25,19,21,74,13,23,4,2,7,43,27,21,16,8,17,24,16,4,1,8,0
0,89.23249909,44.36207668,101.9804901,81.34988917,40.87078951,145.5296216,101.984085,102.7776287,110.0785999,157.5533229,13.73658509,12.83821406,13.7889523,15.28813329,2.203718497,23.98905052,13.80097639,14.45726177,2.292245866,4.525979666,30,1,38,23,18,9,38,34,101,130,11,13,4,17,16,12,25,18,15,8,12,15,8,18,8,15,8,22,9,21,4,5,11,44,14,17,31,8,26,15,7,26,20,19,30,21,31,19,25,11,11,21,44,10,13,21,9,8,19,18,29,9,22,3,10,13,10,18,14,20,16,31,8,15,46,12,1,19,12,16,10,23,12,13,22,42,17,11,13,22,19,14,18,9,54,22,4,26,21,21,24,11,31,2,10,14,16,14,16,0,6,13,7,16,11,12,6,6,3,5,0,1,1,5,5,1,4,9,4,19,4,2,7,14,14,15,3,1,39,0,46,0,0,0,17,4,2,0,1,4,0,3,3,2,2,0,0,0,9,3,2,0,2,0,0,2,0,0,9,3,15,18,26,33,22,27,22,30,22,41,40,20,20,21,26,23,11,23,23,37,17,11,10,9,8,23,23,19,45,0,25,17,10,11,15,33,12,14,9,12
